,artist_name,track_name,track_id,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
726,SAINT WKND,Girls Just Wanna Have Sun,7yJFBWii4GhQ5HKCPu7C7q,8,0.608,0.288,5,-9.732,1,0.0632,0.585,0.403,0.0887,0.151,76.995,170000,4
727,PARTYNEXTDOOR,BELIEVE IT,4HDCLYli2SUdkq9OjmvhSD,75,0.43,0.7,6,-5.35,1,0.264,0.0902,0.0,0.216,0.731,158.373,183219,4
728,Tesk,p i c k m e u p,1VD8yecOuLPqx8kyt6ICI3,9,0.614,0.182,4,-18.063,1,0.0439,0.761,0.876,0.0754,0.193,154.036,125616,4
729,Troye Sivan,Easy (with Kacey Musgraves feat. Mark Ronson),4XWaUb7mKRcJR5RPp4IIDr,72,0.581,0.674,8,-7.09,1,0.033,0.00187,3.01e-06,0.128,0.488,143.005,213572,4
730,G Mills,Ocean View,4LoEXEjzxUhEIqCRNLvo5Y,9,0.538,0.479,7,-12.076,1,0.0281,0.211,0.881,0.109,0.341,152.03,183303,4
731,blackbear,me & ur ghost,38KsRHYE10bG0paU78gL9r,71,0.742,0.679,7,-4.594,1,0.0259,0.0488,0.0,0.0754,0.856,100.041,201398,4
732,Miscél,Inside,7a9z931Bx6gunpcVNH0AdX,9,0.638,0.311,4,-15.693,0,0.0728,0.305,0.495,0.107,0.222,83.069,117250,4
733,Frances Forever,space girl,7FjIYiD53wxlQmzTT6Wdpf,72,0.67,0.399,9,-9.137,1,0.0306,0.32,0.000126,0.38,0.211,125.981,231429,4
734,dryhope,Ever Forward,33GGRexA8eWet5sRchpLWg,8,0.76,0.19,0,-12.327,1,0.208,0.494,0.885,0.0512,0.352,85.968,161971,4
735,Miley Cyrus,Midnight Sky,27ycaQnQAxaPiyeg3nr2aB,77,0.705,0.814,4,-5.466,0,0.0346,0.00115,0.00312,0.203,0.259,110.0,223279,4
736,Blue Wednesday,Embers,0TkZAnWFp0H8HgDoGSLRkJ,8,0.612,0.187,11,-23.287,1,0.535,0.619,0.902,0.0671,0.234,73.155,198904,4
737,Dustin Lynch,Ridin’ Roads,2VPmBOuy7ZAOFSzKwW2IEt,68,0.547,0.817,9,-4.255,1,0.0448,0.0986,0.0,0.136,0.592,142.118,205427,4
738,Juan Rios,Cascada,6rzGm812RGQTMv2B4bCdHj,9,0.937,0.391,7,-14.743,1,0.178,0.831,0.915,0.144,0.808,140.019,186910,4
739,Los Dos Carnales,El Envidioso,53PoPAD389bBE4ePYuT95g,73,0.719,0.577,5,-5.326,1,0.0909,0.416,0.0,0.0972,0.861,78.77,191995,4
740,sadtoi,Les Vacances,4DIeKIPrZfqmb1XBfV5feA,8,0.46,0.303,5,-14.08,1,0.0474,0.43,0.578,0.135,0.0928,79.886,137167,4
741,Yandel,CANCIÓN CON YANDEL,3pm4XtcsRIFFtH2UErk62R,76,0.75,0.741,9,-4.43,1,0.402,0.447,0.0,0.121,0.495,79.968,209180,4
742,Dotlights,Anywhere But Here,5JMKnDCcY5AphCmSHwyKPG,9,0.708,0.179,11,-17.705,0,0.0372,0.545,0.849,0.12,0.327,133.042,209255,4
743,Wilbur Soot,I'm in Love With an E-Girl,44wBlg3Y1KSAEmaze5BXe7,72,0.708,0.434,7,-12.522,1,0.0681,0.831,0.019,0.105,0.374,80.045,239308,4
744,Nymano,Mirage,3HdhnmOIgeuVq42O0l5Fw1,9,0.804,0.0977,11,-9.23,0,0.0483,0.459,0.886,0.135,0.46,84.068,117000,4
745,Russell Dickerson,Love You Like I Used To,1D7cfiC5mxqHfTCcOiRBej,68,0.501,0.788,10,-4.624,1,0.0415,0.12,0.0,0.137,0.61,152.047,186613,4
746,Strehlow,Lagoons,2JMTJ4Ne54SF3e71kiTjIY,8,0.65,0.222,0,-16.714,0,0.0432,0.742,0.879,0.353,0.468,76.992,175422,4
747,Gryffin,Safe With Me (with Audrey Mika),6Skh3CBum0pZw9TOr7FQnX,73,0.497,0.757,11,-4.189,1,0.127,0.0449,0.0,0.119,0.507,169.902,205165,4
748,Soyoco,secret base 〜君がくれたもの〜(10 years after Ver.) (あの日見た花の名前を僕達はまだ知らない。),5r9S4HZV1x2EgbQmHHjgr9,13,0.502,0.673,6,-4.421,1,0.0344,0.725,0.0,0.0694,0.575,133.856,352003,4
749,Kygo,Lose Somebody,7xbWAw3LMgRMn4omR5yVn3,76,0.58,0.586,1,-6.883,1,0.0357,0.344,0.0,0.0755,0.507,147.988,199549,4
750,Wassu,Blessing in Disguise,1usJeEopUMitEfYzYZjVLc,8,0.812,0.799,2,-8.169,1,0.235,0.016,0.879,0.453,0.724,119.994,487995,4
751,BTS,Blue & Grey,0n2moJpAEWHwaPYYjkzMDl,79,0.547,0.605,8,-6.755,1,0.0415,0.42,0.0,0.125,0.364,121.953,254950,4
752,Above & Beyond,Reverie - Above & Beyond Club Mix (Mixed),2jCISnyNreYq44ngCZ1dAQ,11,0.547,0.872,6,-6.868,1,0.0497,0.00615,0.247,0.334,0.119,127.954,322500,4
753,Jameson Rodgers,Cold Beer Calling My Name,3dV1fjKOlLnaNK5MeZHXGv,68,0.581,0.86,7,-4.092,1,0.039,0.048,0.0,0.169,0.79,148.318,210480,4
754,Jordin Post,New Day - Mixed,0GPQ5q8iwCHoXD1y8e5Ikd,10,0.684,0.97,10,-6.941,0,0.044,0.0404,0.888,0.0865,0.581,119.981,368000,4
755,Juice WRLD,Real Shit (with benny blanco),3uVPLtkmDu8pDkYEAVqbgS,71,0.703,0.703,1,-4.672,1,0.133,0.605,0.0,0.12,0.697,76.017,183783,4
756,Carl Michael Ziehrer,Die Landstreicher: Ouvertüre,2QNhoXcJ8i0WwnT2NnuxVy,16,0.344,0.284,3,-15.295,1,0.0647,0.94,0.67,0.147,0.289,140.735,298440,4
757,DVBBS,West Coast (feat. Quinn XCII),4fCE1SCDulouoac9Q8XroU,71,0.714,0.798,5,-4.239,0,0.0612,0.00248,0.000678,0.103,0.659,119.017,150819,4
758,Lo' Kuntry,Year 2020,06Oy3HFUXZYmNi2YpAQ6XZ,2,0.593,0.543,0,-13.862,0,0.0935,0.249,3.64e-05,0.145,0.563,163.933,117656,4
759,Ozuna,Una Locura,5y7DaS3jAc9eZzcSOoUIwU,83,0.714,0.761,5,-4.596,0,0.0427,0.139,0.00035,0.241,0.906,168.022,230693,4
760,Banda MS de Sergio Lizárraga,La Casita,0vtYnEw1eJwW26BrBnOAYJ,77,0.832,0.525,10,-6.806,1,0.0412,0.277,1.77e-05,0.142,0.967,112.479,217600,3
761,Leonardo Makno,Year 2020,14ADh2uhUOF42B8J9NdWq1,7,0.805,0.417,4,-11.722,0,0.0461,0.506,0.0193,0.0903,0.55,129.97,133281,4
762,Maluma,Hawái,4uoR6qeWeuL4Qeu2qJzkuG,81,0.787,0.728,6,-3.455,0,0.389,0.189,2.29e-05,0.0629,0.545,180.066,200198,4
763,Years & Years,King,7LHRK6u9hvDaoGhCCZc1QX,12,0.552,0.854,4,-4.47,0,0.0487,0.0507,0.0,0.382,0.446,120.143,225200,4
764,J-Dooly,Free Smoke.,4RnSzXTmFBEvGRL7vSCSCO,4,0.802,0.246,8,-10.723,1,0.503,0.0717,0.0,0.144,0.0925,84.869,226090,4
765,Juice WRLD,Fighting Demons,0440JCJyIAmINA8KcYgFb5,70,0.707,0.67,7,-6.328,0,0.257,0.0813,0.0,0.098,0.235,163.099,200629,4
766,Maroon 5,Memories,0WUKbHxJAbg2l7rZJC2ezp,11,0.764,0.32,11,-7.208,1,0.0546,0.836,0.0,0.0822,0.576,91.019,189486,4
767,C2d,With My Hoe!,6r3Wa1lkJVEuc67aZhwO61,71,0.586,0.538,10,-7.819,1,0.0545,0.0248,0.00795,0.203,0.188,140.107,82516,4
768,J-Dooly,Never.,3jVVpgqYbRqbWaluAOuU09,4,0.953,0.606,6,-5.635,0,0.291,0.437,0.0,0.116,0.376,121.015,254067,4
769,J-Dooly,"Go, Go, Goooo, Go.",2vsvgBTVLPApnhck5OIFo8,4,0.881,0.72,11,-6.718,0,0.248,0.0136,0.0146,0.142,0.463,144.963,148088,4
770,Anson Seabra,Walked Through Hell,6c7N5N7amAOpeMykjlovjI,74,0.508,0.404,10,-11.092,1,0.0788,0.664,0.0,0.104,0.129,81.713,216865,4
771,J-Dooly,"1,2,3,4life.",790qKaRDTaI7mT4WTCp4rB,4,0.897,0.44,2,-10.681,1,0.199,0.0129,0.000662,0.0892,0.286,100.999,184085,4
772,BUMKEY,BETTER DAYS,7uLKlZkikc5Efk0t5y6hEE,11,0.55,0.499,9,-6.565,1,0.0985,0.386,0.0,0.74,0.446,113.969,251320,1
773,Bad Bunny,Bichiyal,4j4w4CXm6BSr0s25wAWrrX,75,0.737,0.766,10,-4.242,0,0.0458,0.31,6.63e-06,0.114,0.662,93.956,196500,4
774,J-Dooly,So High.,2RZ6dclbxmBeL76mpC2sCn,4,0.947,0.385,1,-7.329,1,0.086,0.112,6.31e-05,0.12,0.1,130.015,261616,4
775,GRIFE,Life's Not a Contest,3Sqg12vvtpL1F3dwyrJi0v,17,0.77,0.918,10,-9.274,0,0.0434,3.52e-05,0.818,0.168,0.0661,121.013,435032,4
776,Anuel AA,Hasta Que Dios Diga,06s3QtMJVXw1AJX3UfvZG1,77,0.691,0.765,8,-4.727,1,0.111,0.464,3.29e-06,0.203,0.855,174.021,246000,4
777,Bryson Brown,2020 New Year,1udLFpMzlnSRSTY1d3YYeT,3,0.671,0.651,7,-8.43,1,0.931,0.795,0.0,0.262,0.454,105.215,97163,5
778,DUSTY LOCANE,Rolando (Caught In The Rain),14mc78ctIxHOMYz5fWja7Q,72,0.597,0.689,5,-4.303,1,0.446,0.467,0.0,0.562,0.644,118.35,142315,4
779,Shawn Mendes,I Know What You Did Last Summer,6pnx56o1zoHvM0ouS7rF0I,11,0.68,0.766,9,-4.643,0,0.0937,0.113,0.0,0.158,0.739,113.919,223773,4
780,Parti Carti,Spaceship,1P6svQDhUygGzdYDsQKBOb,71,0.744,0.388,8,-9.437,1,0.206,0.193,0.422,0.109,0.162,81.442,185063,4
781,Sono,Twist in My Sobriety,30Lyyi2KnwHWwVuZQpFoat,11,0.784,0.483,1,-8.128,1,0.0349,0.0353,0.0244,0.103,0.368,121.025,210707,4
782,Phoebe Bridgers,Kyoto,49UDOG8DoBajXTJSTqfRMg,70,0.599,0.742,11,-6.886,1,0.0419,0.0488,0.32,0.0916,0.493,131.014,184524,4
783,Will Rees,Into The Light - Mixed,5XMnKLGVly9OiHNXywzITE,10,0.425,0.993,11,-6.742,0,0.0463,0.000108,0.886,0.349,0.382,137.54,349275,4
784,Bazzi,Young & Alive,5RsKelNxucrDxgMbZ3vd3W,71,0.716,0.563,3,-5.486,1,0.0425,0.326,0.0,0.119,0.495,86.005,160465,4
785,Kastor,Love Your Life - Original Mix,2VApq0dBG5Z67TTZIB1ZSj,4,0.783,0.491,2,-16.847,1,0.059,0.0415,0.9,0.123,0.161,100.002,221002,4
786,Joji,Daylight,6Ed1q0X8oSKSm4IIhiQbYg,72,0.528,0.749,7,-7.571,1,0.0479,0.00488,9.6e-05,0.0949,0.729,163.944,163906,4
787,Lov Smith,Follow What You Feel - Original Mix,425ltB5fncJfLZIazdNoCE,4,0.55,0.426,8,-15.841,1,0.0312,0.00294,0.782,0.0882,0.109,119.993,212000,4
788,Dustin Lynch,Momma’s House,51FVpJr3WL7vvdfCa7j2jr,67,0.633,0.858,11,-3.509,0,0.0356,0.278,0.0,0.315,0.541,119.998,220160,4
789,Paul Denton,Let You Go - Mixed,19pmKyc4Bj1LPCrMrhZgIC,11,0.467,0.979,7,-7.93,1,0.0468,0.000233,0.234,0.343,0.0567,137.415,352061,4
790,Royal & the Serpent,Overwhelmed,5jjZikDrEd0by1o7V3fO4y,73,0.804,0.323,0,-11.127,0,0.305,0.308,0.0,0.15,0.456,87.019,159293,4
791,XanGang Beats,New Year 2020 Samples,2hrzoZVjfqc4wNxcAj4T6J,3,0.696,0.321,11,-12.366,0,0.0631,0.0735,0.669,0.277,0.0736,130.484,254846,4
792,Tai Verdes,DRUGS,0ooz46SAYMJsdOPnwW4nKK,66,0.868,0.449,8,-7.713,1,0.0694,0.107,0.0,0.631,0.746,106.852,159547,4
793,Workout Music ,Good as Hell (Remix),4PuHzntmfWwlmT5FOaLPxO,12,0.728,0.802,5,-1.331,0,0.0468,0.00818,0.0,0.0637,0.928,127.968,270080,4
794,Brett Young,Lady,3ySLzrN7950dpf1ncttONO,67,0.408,0.523,7,-8.001,1,0.0353,0.417,9.58e-06,0.0877,0.428,169.954,193416,4
795,Workout Music ,Only Human (Remix),6cnCKULXZccT8eVBLWQoGk,10,0.773,0.745,0,-5.535,1,0.0442,0.0307,0.0546,0.0898,0.898,127.991,256800,4
796,Tate McRae,that way,7l97ElWmIdVHWUaOeeU5ZC,75,0.453,0.383,0,-11.015,1,0.163,0.728,0.0,0.387,0.333,105.029,175027,4
797,Workout Music ,Old Town Road (Remix),2YYO2IuGe6dI9Lv3mpeUWo,12,0.845,0.597,4,-8.005,1,0.103,0.0159,0.00388,0.0593,0.353,129.987,265867,4
798,Pop Smoke,Something Special,5kkaSMcf4BFlhRRICCKZb6,72,0.739,0.616,7,-6.963,0,0.0338,0.252,1.93e-06,0.101,0.654,91.071,158466,4
799,Jacob Lizotte,Beast,0uEt4NbDvWQSqvpDQOZwLr,8,0.387,0.898,0,-8.738,0,0.057,5.14e-05,0.743,0.545,0.297,95.845,218500,4
800,YoungBoy Never Broke Again,House Arrest Tingz,4Boj4bBiDv6Ur1zKEvLXBI,68,0.725,0.583,7,-8.562,1,0.345,0.141,0.0,0.102,0.257,159.989,168281,4
801,Workout Music ,Lose You to Love Me (Remix),2Yrf2hhL6MDWNFCExPilWb,9,0.617,0.883,1,-4.536,0,0.0304,0.000362,0.49,0.0902,0.947,126.966,257013,4
802,Jelly Roll,Save Me,1rnYNAJPAb586NhetosdNW,67,0.677,0.404,0,-9.552,1,0.027,0.653,0.0,0.249,0.355,83.087,240723,3
803,Workout Music ,Bad Liar (Remix),4NKxzgNnH9IKia3s40MXGj,13,0.644,0.866,8,-4.773,1,0.059,0.0186,0.000111,0.0638,0.59,127.997,275667,4
804,Edwin Yearwood,I Can't Help Myself,6XcwtVdD8WkWiMIKtbq4J7,5,0.762,0.893,1,-4.362,1,0.0372,7.51e-05,0.161,0.0851,0.475,124.962,205863,4
805,Khruangbin,Texas Sun,6Flu33CZc4xS2gkA6cRcNh,72,0.635,0.631,7,-10.007,1,0.0343,0.0378,0.138,0.0997,0.619,111.563,252812,4
806,October,A Good Year - 2020 Remastered,1g6Zm6BiN3WktHGzu0ZKAh,5,0.52,0.198,1,-23.823,1,0.0483,0.981,0.909,0.102,0.272,123.976,226603,3
807,Don Toliver,Cardigan,0Li1OuXXfi7950ilZUFGkF,70,0.747,0.497,4,-6.542,0,0.0401,0.248,0.0,0.138,0.0663,142.046,158709,4
808,The Pissed Alpacas,"January 25, 2020: Chinese New Year, Year of the Rat",7boPT9e65AVvR93E3JaVw5,5,0.329,0.997,1,-3.157,1,0.0648,0.365,0.000104,0.943,0.0312,113.598,37240,4
809,The Kid LAROI,WRONG (feat. Lil Mosey),1EWkw4Fa6IlnsAihLUlFFM,72,0.389,0.768,1,-4.765,1,0.256,0.038,0.0,0.119,0.334,90.146,183567,4
810,The Pissed Alpacas,"December 31, 2020: New Years Eve",6u14kjoN1cA2vQEQbRI4nn,5,0.43,0.962,7,-4.305,1,0.0965,0.0537,0.0,0.368,0.362,114.973,98090,4
811,Kota the Friend,Long Beach,6tqIes4TjudsjfIpK4P2Jh,69,0.809,0.613,2,-8.402,1,0.175,0.0685,0.0,0.107,0.562,104.991,252779,4
812,Paul Carrack,"How Long - Live at Symphony Hall, Birmingham, 2017",38eRrLmKJFqUrmeECOrvMf,11,0.648,0.825,0,-6.595,0,0.0479,0.039,0.000455,0.981,0.861,121.973,362278,4
813,Sean Kingston,Eenie Meenie,45O0tUN9Bh6LH4eNxQ07AT,66,0.734,0.639,1,-3.241,1,0.0316,0.0348,0.0,0.102,0.836,121.212,201653,4
814,The Pissed Alpacas,"January 25, 2020: Chinese New Year, Year of the Rat (Instrumental)",76ZcBq45y2d7wT8WjFUzWx,5,0.48,0.999,1,-5.775,1,0.103,0.137,0.968,0.488,0.0282,112.504,37240,4
815,Rauw Alejandro,Reloj,7r9ZhitdQBONTFOiJW5mr8,81,0.823,0.537,8,-2.639,1,0.209,0.176,3.98e-06,0.123,0.615,175.946,231595,4
816,DJPOOPYPANTS,2020 was the year of sweaty mistakes,6peVo1MvfU4My4teGQCPtF,3,0.319,0.894,9,-6.362,0,0.141,0.077,0.255,0.168,0.451,154.75,182710,4
817,Flo Milli,May I,1GcXzijYzyfMq6wryZjYW5,69,0.896,0.78,1,-3.547,1,0.202,0.0828,0.0,0.0857,0.85,106.032,163019,4
818,CoMi Beats,2020 was a hell of a year,7EdQHRWJQvhg383pSpv9TO,4,0.826,0.495,7,-16.798,1,0.0894,0.944,0.84,0.132,0.907,99.993,178300,4
819,Drake,Time Flies,5H4mXWKcicuLKDn4Jy0sK7,71,0.864,0.477,10,-5.786,1,0.224,0.201,0.0,0.182,0.5,86.46,192932,4
820,Elysian,Beyond The Comfort Zone,1B8YgUyohyscDUw7Fhby6E,15,0.516,0.886,7,-5.389,0,0.0619,0.002,0.00075,0.0995,0.102,129.942,234615,4
821,Alesso,Midnight (feat. Liam Payne),4ZTTUAjJCd4NMZmIU7RB4c,74,0.587,0.648,11,-6.927,0,0.0439,0.0561,0.0,0.115,0.281,144.028,220141,4
822,Simon Patterson,Close My Eyes,5Xzf6IzPCpmxVtAX43QfD1,13,0.539,0.975,0,-6.134,0,0.0861,0.089,0.17,0.333,0.396,133.98,214137,4
823,MC Virgins,Trap Anthem,5YOlr46EwaH34hfN6r4vXR,73,0.818,0.82,6,-5.531,0,0.175,0.106,0.0,0.108,0.737,160.005,133018,4
824,Giuseppe Ottaviani,Till We Meet Again,6QdN5xl9f4IjuxRvNXunIR,11,0.405,0.944,9,-9.108,1,0.0453,0.000186,0.891,0.366,0.536,137.992,223704,4
825,Lil Baby,Grace (feat. 42 Dugg),01JMnRUs2YOK6DDpdQASGY,67,0.817,0.513,10,-6.263,0,0.394,0.38,0.0,0.109,0.177,123.029,203438,4
826,STANDERWICK,What About Us,11avcbuPM465zCYXatV82q,11,0.499,0.937,5,-6.278,0,0.068,0.000384,0.0262,0.664,0.53,131.954,198880,4
827,Lil Uzi Vert,Baby Pluto,7hav1MHURQf5SAoPk0egqh,69,0.772,0.634,10,-6.101,0,0.212,0.135,0.0,0.432,0.671,160.052,210261,4
828,Allen Watts,The Phuture,2ulxuuWz8EwZ7Vd9uE9cip,13,0.476,0.989,1,-4.598,1,0.178,0.00246,0.91,0.316,0.239,138.013,223939,4
829,Juice WRLD,Screw Juice,4F6YLjakjqWFTgC5qfEwPQ,70,0.595,0.528,5,-7.371,0,0.0935,0.082,0.0,0.142,0.515,150.075,179464,4
830,Armin van Buuren,All On Me,5UJrCYYwiaJnkBNIZdsiRO,10,0.528,0.734,7,-3.545,0,0.0365,0.00251,0.0,0.134,0.468,128.029,177500,4
831,Wilbur Soot,Internet Ruined Me,2Q1s11otlyEtj80OgsqDFz,71,0.726,0.371,9,-14.008,1,0.0623,0.724,0.00299,0.132,0.568,160.24,255600,4
832,Will Atkinson,Telescope,4oqu4srBsP8hBb0kENkuHV,13,0.486,0.979,6,-3.902,0,0.0927,0.00212,0.475,0.349,0.262,142.001,240000,4
833,XXXTENTACION,Riot,4aOOExMBUyxKnEYb39SrTg,71,0.509,0.542,3,-8.027,0,0.442,0.019,0.00639,0.23,0.151,97.767,78681,4
834,Chicane,Don't Give Up - Giuseppe Ottaviani Remix,0sYDe3mKsXwghw6FgRq7J0,14,0.618,0.899,8,-9.067,1,0.0705,0.00483,0.0308,0.251,0.497,138.035,219777,4
835,Sista Prod,Eyes Blue Like The Atlantic (feat. Subvrbs),0qUcpOOna3kkrwfqky85e1,73,0.768,0.339,0,-13.169,1,0.777,0.608,0.000956,0.261,0.568,76.229,154599,4
836,3LAU,Tokyo - Fatum Remix,1K1TKQiT8xOGmDdX2LyVOy,11,0.603,0.95,2,-6.046,1,0.064,0.00417,0.456,0.0202,0.418,126.007,225714,4
837,Brent Faiyaz,Rehab (Winter In Paris),0zWbYGQq5O1KQd0iqzgjP6,69,0.549,0.242,5,-11.692,1,0.038,0.809,8.1e-05,0.127,0.286,144.211,180304,4
838,PKCZ(R),CHAIN BREAKER,6HT6F5ObwdIzdk6CS54QLk,33,0.558,0.847,10,-3.959,0,0.113,0.0169,0.0,0.369,0.626,127.899,327507,4
839,Jerry Di,Mi Cuarto,6fmQjRuo7XvRFCK2qex5hQ,77,0.854,0.525,1,-4.426,1,0.214,0.819,0.0,0.146,0.63,97.054,197587,4
840,The Pissed Alpacas,"February 29, 2020: Leap Year Day, Rare Disease Day",260kQvouEpGOBEpa9Jyp58,5,0.371,0.996,9,-3.923,0,0.0907,0.195,0.000107,0.9,0.064,107.32,40933,3
841,BTS,Dis-ease,54DmTIv86D3sYdiawjULQ0,77,0.731,0.845,8,-5.352,1,0.132,0.0132,0.0,0.0782,0.484,101.085,239722,4
842,Om Zone,Ohm Meditation,46B0nZzZOZPku3sGyYS0Vh,9,0.188,0.139,5,-25.291,0,0.0366,0.967,0.9,0.0954,0.0388,63.402,283999,4
843,BLACKPINK,Pretty Savage,1XnpzbOGptRwfJhZgLbmSr,75,0.701,0.556,9,-7.42,0,0.0414,0.00886,0.000122,0.106,0.333,152.045,201122,4
844,The Pissed Alpacas,"February 29, 2020: Leap Year Day, Rare Disease Day (Instrumental)",2ISiBsLGQyrArTRR8MqoLb,5,0.3,1.0,7,-6.573,1,0.0866,0.186,0.944,0.425,0.0362,107.42,40933,3
845,Duncan Laurence,Arcade,3Yyj76BeYt3QIffwKpRuKL,73,0.453,0.35,9,-11.639,0,0.0425,0.827,0.00122,0.144,0.279,72.017,185147,3
846,Aurosonic,In Euphoria We Rise (Mixed) - Progressive Mix,149y1K0sSrTes3c6UHdJu5,16,0.496,0.906,8,-5.115,0,0.0636,0.00503,0.0368,0.134,0.24,126.884,470520,4
847,Caitlyn Smith,I Can't (feat. Old Dominion),2YoOaGlM2zGpYBanN3AxrV,67,0.499,0.667,0,-4.336,1,0.0325,0.2,0.0,0.0894,0.38,137.905,210147,4
848,Aurosonic,I Would've Stayed (Mixed),79D5GeHYFGX5UDW86IgcHe,14,0.553,0.941,6,-3.867,1,0.0492,0.0324,0.0667,0.217,0.354,125.003,368640,4
849,Ella Mai,Not Another Love Song,5XqDJFVCyRTm5J7cIfRmR1,70,0.499,0.612,4,-5.947,0,0.127,0.171,4.99e-05,0.0993,0.218,157.218,217801,4
850,Aurosonic,Beautiful Chains (Mixed),6P2yLvvSpbM5RQKHp0s0cd,15,0.567,0.917,3,-4.886,0,0.0585,0.00107,0.481,0.674,0.175,129.008,429200,4
851,$NOT,Like Me (feat. iann dior),706ZrLifsm0nwlucKr4kQg,70,0.902,0.462,7,-7.945,1,0.0979,0.19,2.15e-06,0.094,0.646,103.984,167147,4
852,015B,Awake But Dreaming (Feat. KIMMUSEUM),6suSgrla4wt5l3yOWoebwa,8,0.48,0.574,11,-5.318,1,0.18,0.43,0.0,0.104,0.563,100.071,203270,4
853,24kGoldn,"Mood (Remix) feat. Justin Bieber, J Balvin & iann dior",6FuGJB290AQMAHTfjOYVaK,78,0.721,0.745,7,-3.508,0,0.0366,0.151,1.24e-06,0.372,0.699,90.988,192745,4
854,Aurosonic,Nothing Lasts (Mixed) - Deep Instrumental Mix,3h0cdwZEcLo5Q6iIzNsJ6r,13,0.599,0.709,2,-7.997,0,0.0555,0.0125,0.836,0.759,0.167,122.09,409347,4
855,Lil Eazzyy,Onna Come Up,0e4A9Fak1nJ7RtBD8YpoEo,70,0.796,0.426,1,-13.207,1,0.285,0.356,2.73e-05,0.0941,0.649,150.043,128014,4
856,Aurosonic,Becoming (Mixed),75XRO3WIZfihMGjWrpf1Ex,13,0.545,0.904,8,-5.75,0,0.0469,0.00353,0.00749,0.11,0.169,128.003,420000,4
857,Penelope Scott,Cigarette Ahegao,6UYJYgY8VRo6mKrhgTe1CF,69,0.654,0.289,5,-13.379,0,0.0361,0.0966,0.0186,0.101,0.151,82.987,183992,4
858,Lil Sick,Psa 2020,0vQzxwVHgQqPRuTv2kwnQ7,7,0.77,0.223,1,-17.547,1,0.933,0.0738,0.0,0.247,0.498,101.226,36014,4
859,CORPSE,Miss YOU!,3pXVmZh293nWtqxildz9jf,70,0.792,0.829,2,-6.612,1,0.256,0.00103,0.0755,0.582,0.17,93.044,92856,4
860,Daisha McBride,2020 Interlude,6eUeb2ffg2i2p1Fqz2ogv1,4,0.778,0.631,6,-7.356,0,0.167,0.289,9.41e-06,0.101,0.651,142.02,122535,4
861,salem ilese,Mad at Disney,7aGyRfJWtLqgJaZoG9lJhE,76,0.738,0.621,0,-7.313,1,0.0486,0.424,7.39e-06,0.692,0.715,113.968,136839,4
862,Marshmello,Happier,3jBWgVplhT8hliHo78nPgi,9,0.687,0.792,5,-2.749,1,0.0452,0.191,0.0,0.167,0.671,100.011,214290,4
863,Quinn XCII,Stacy,07ZQLYn9x4x3L3vxStc1zr,69,0.744,0.556,8,-6.97,1,0.0375,0.0858,0.0,0.1,0.505,105.006,168987,4
864,xander.,Cozy Fire,37wFCg1zXCcFpW6iQkKi9v,8,0.516,0.241,11,-15.707,1,0.0622,0.263,0.715,0.277,0.256,131.323,214375,1
865,BLACKPINK,Lovesick Girls,4Ws314Ylb27BVsvlZOy30C,75,0.654,0.707,6,-5.661,1,0.0664,0.00559,0.0,0.0873,0.448,127.97,194765,4
866,Montell Fish,Imagination,4GW5cnEo9EFMkKsdT0VvSd,8,0.442,0.221,2,-15.32,0,0.0548,0.558,0.803,0.102,0.0361,140.064,128000,4
867,Sleepy Fish,Velocities,0iV89YxzohPEDkJMzgkqBs,8,0.623,0.384,3,-16.777,1,0.0838,0.702,0.937,0.11,0.098,170.013,192000,4
868,Lil Uzi Vert,Bean (Kobe) [feat. Chief Keef],0IpnZchq8ek2A6pGEP2Qb1,68,0.733,0.567,0,-6.718,1,0.319,0.0129,0.0,0.382,0.319,75.491,238816,4
869,invention_,Sonar,6czQS8qEliHSUvwUUKm0xz,8,0.448,0.414,9,-11.786,1,0.0547,0.485,0.727,0.116,0.0392,72.665,148937,3
870,blackbear,queen of broken hearts,1HKl3RJInVzf5ObVnM644j,71,0.717,0.712,0,-6.098,1,0.0765,0.00663,0.0,0.0756,0.825,97.019,171172,4
871,Aso,comfortable,5h8oFqPXn6xP1TIPfzeX8b,8,0.845,0.287,3,-18.461,1,0.244,0.509,0.881,0.122,0.276,135.091,156317,4
872,iann dior,Prospect (ft. Lil Baby),4iHSE5R1U8jf84tRn52xRt,69,0.816,0.579,1,-6.097,1,0.0867,0.203,0.0,0.127,0.43,120.078,226314,4
873,goosetaf,Last Night,6euVvsxMmscZAtp3tsIJcP,7,0.616,0.444,7,-14.543,1,0.134,0.745,0.889,0.214,0.173,170.189,130000,4
874,Twenty One Pilots,Level of Concern,6xZ4Q2k2ompmDppyeESIY8,73,0.754,0.583,4,-7.34,0,0.0432,0.32,0.00015,0.144,0.77,122.012,220051,4
875,Psalm Trees,bringmesun,0xekwqWRG4YmxY8kvfoVz2,7,0.656,0.294,1,-12.695,0,0.0405,0.864,0.887,0.0822,0.592,82.025,140488,4
876,Lady Gaga,Stupid Love,7yBbV2k2S2uhaQc24NF2xt,75,0.68,0.825,8,-4.296,1,0.0702,0.00173,0.000122,0.27,0.784,117.987,193533,4
